[GIN] 2022/02/26 - 17:20:18 | 200 |    1.195051ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:21:02 | 200 |      31.472µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:21:02 | 200 |      93.594µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:22:27 | 200 |        24.7µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:22:27 | 200 |     364.813µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:22:38 | 200 |      61.608µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:22:38 | 200 |      123.44µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:22:39 | 200 |      86.816µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:22:39 | 200 |     155.246µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:22:42 | 200 |      40.232µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:22:42 | 200 |      95.981µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:11 | 200 |       28.43µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:11 | 200 |     311.867µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:12 | 200 |      54.286µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:12 | 200 |     133.539µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:15 | 200 |      24.186µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:15 | 200 |      82.195µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:23 | 200 |      63.307µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:23 | 200 |     160.251µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:26 | 200 |      39.051µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:26 | 200 |      97.276µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:34 | 200 |      23.357µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:34 | 200 |      81.113µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:44 | 200 |      26.114µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:23:44 | 200 |      89.122µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:25:35 | 200 |      26.989µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:25:35 | 200 |   29.045434ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:27:50 | 200 |     308.968µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:27:50 | 200 |   53.000467ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:28:48 | 200 |      39.667µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:28:48 | 200 |   37.158714ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:30:59 | 200 |      28.227µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:30:59 | 200 |   14.596827ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:31:57 | 200 |      24.983µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:31:57 | 200 |      85.864µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:09 | 200 |      45.596µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:09 | 200 |     797.021µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:11 | 200 |      26.465µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:11 | 200 |      88.363µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:12 | 200 |      42.801µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:12 | 200 |      109.96µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:37 | 200 |       37.84µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:37 | 200 |     105.987µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:39 | 200 |      41.797µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:32:39 | 200 |     117.491µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:33:47 | 200 |      24.408µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:33:47 | 200 |   16.143376ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:34:09 | 200 |      24.631µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:34:09 | 200 |      84.887µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:35:41 | 200 |      28.248µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:35:41 | 200 |     939.477µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:35:49 | 200 |     147.761µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:35:49 | 200 |     200.843µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:35:54 | 200 |      57.558µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:35:54 | 200 |     118.651µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:44:37 | 200 |      61.659µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:44:37 | 200 |    1.376235ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:46:34 | 200 |       41.85µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:46:34 | 200 |     390.196µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:46:41 | 200 |      32.508µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:46:41 | 200 |      96.521µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:47:00 | 200 |      46.317µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:47:00 | 200 |     121.817µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:47:41 | 200 |      28.037µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:47:41 | 200 |      90.198µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:48:18 | 200 |       26.01µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:48:18 | 200 |     674.886µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:48:53 | 200 |      24.684µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:48:53 | 200 |     417.058µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:49:09 | 200 |      26.962µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:49:09 | 200 |      99.148µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:53:45 | 200 |      32.352µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:53:45 | 200 |    4.828893ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:53:48 | 200 |      42.436µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:53:48 | 200 |     102.037µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:54:03 | 200 |      36.277µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:54:03 | 200 |     147.792µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:54:37 | 200 |      25.638µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:54:37 | 200 |   27.044213ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:54:41 | 200 |    1.519362ms |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:54:41 | 200 |    1.584412ms |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:54:43 | 200 |     221.372µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:54:43 | 200 |     289.866µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:54:47 | 200 |      568.06µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:54:47 | 200 |     628.889µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:55:46 | 200 |      54.652µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:55:46 | 200 |    1.198226ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:55:49 | 200 |      28.123µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:55:49 | 200 |      94.872µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:55:50 | 200 |     248.431µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:55:50 | 200 |     313.128µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:55:52 | 200 |     543.308µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:55:52 | 200 |     616.556µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:56:02 | 200 |     297.387µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:56:02 | 200 |     378.338µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:56:04 | 200 |     155.994µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:56:04 | 200 |     213.881µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:56:23 | 200 |      24.106µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:23 | 200 |      84.309µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:34 | 200 |      25.176µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:34 | 200 |     101.119µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:45 | 200 |      25.675µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:45 | 200 |        84.2µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:48 | 200 |      21.478µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:48 | 200 |     112.411µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:52 | 200 |      57.349µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:52 | 200 |     427.722µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:56:53 | 200 |     296.483µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:56:53 | 200 |     351.678µs |       127.0.0.1 | POST     "/luck/RI1XBNzJ/goodluck"
[GIN] 2022/02/26 - 17:56:58 | 200 |   30.243463ms |       127.0.0.1 | GET      "/luck/admin"
[GIN] 2022/02/26 - 17:56:58 | 200 |   30.301756ms |       127.0.0.1 | GET      "/luck/admin"
[GIN] 2022/02/26 - 17:56:58 | 200 |   23.046383ms |       127.0.0.1 | GET      "/luck/static/js/admin.min.js"
[GIN] 2022/02/26 - 17:56:58 | 200 |   23.096201ms |       127.0.0.1 | GET      "/luck/static/js/admin.min.js"
[GIN] 2022/02/26 - 17:56:58 | 200 |    2.247489ms |       127.0.0.1 | POST     "/luck/admin/shortlinks"
[GIN] 2022/02/26 - 17:56:58 | 200 |    2.300356ms |       127.0.0.1 | POST     "/luck/admin/shortlinks"
[GIN] 2022/02/26 - 17:56:58 | 200 |    9.738046ms |       127.0.0.1 | GET      "/luck/static/css/admin.min.css"
[GIN] 2022/02/26 - 17:56:58 | 200 |   20.522372ms |       127.0.0.1 | GET      "/luck/static/css/admin.min.css"
[GIN] 2022/02/26 - 17:57:15 | 200 |      49.392µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:15 | 200 |    1.034636ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:19 | 200 |       49.04µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:19 | 200 |     389.752µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:26 | 200 |      42.028µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:26 | 200 |     110.071µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:34 | 200 |       24.92µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:34 | 200 |       94.28µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:45 | 200 |       30.56µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:45 | 200 |   20.939387ms |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:57:46 | 200 |     643.761µs |       127.0.0.1 | POST     "/luck/Cr6fTmPS/goodluck"
[GIN] 2022/02/26 - 17:57:46 | 200 |     704.344µs |       127.0.0.1 | POST     "/luck/Cr6fTmPS/goodluck"
[GIN] 2022/02/26 - 17:58:19 | 200 |      29.186µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 17:58:19 | 200 |      92.086µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 18:00:02 | 200 |     493.202µs |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:00:02 | 200 |    1.451348ms |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:00:02 | 200 |     327.367µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:00:02 | 200 |     368.548µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:00:02 | 200 |    4.998657ms |       127.0.0.1 | GET      "/luck/static1/static/js/main.70a42578.js"
[GIN] 2022/02/26 - 18:00:02 | 200 |    5.045358ms |       127.0.0.1 | GET      "/luck/static1/static/js/main.70a42578.js"
[GIN] 2022/02/26 - 18:00:02 | 200 |    1.092073ms |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
[GIN] 2022/02/26 - 18:00:02 | 200 |    1.138488ms |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
[GIN] 2022/02/26 - 18:00:02 | 200 |      25.306µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 18:00:02 | 200 |      67.362µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 18:00:02 | 200 |    5.476838ms |       127.0.0.1 | GET      "/luck/static1/static/js/main.70a42578.js.map"
[GIN] 2022/02/26 - 18:00:02 | 200 |    5.522678ms |       127.0.0.1 | GET      "/luck/static1/static/js/main.70a42578.js.map"
[GIN] 2022/02/26 - 18:00:07 | 200 |      268.65µs |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:00:07 | 200 |     314.131µs |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:00:07 | 200 |     309.806µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.70a42578.js"
[GIN] 2022/02/26 - 18:00:07 | 200 |     353.595µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.70a42578.js"
[GIN] 2022/02/26 - 18:00:07 | 200 |      82.507µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:00:07 | 200 |     100.654µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:00:07 | 200 |     189.404µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
[GIN] 2022/02/26 - 18:00:07 | 200 |      248.27µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
[GIN] 2022/02/26 - 18:00:07 | 200 |      29.339µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 18:00:07 | 200 |     100.853µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 18:00:07 | 200 |     558.066µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.70a42578.js.map"
[GIN] 2022/02/26 - 18:00:07 | 200 |     595.796µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.70a42578.js.map"
[GIN] 2022/02/26 - 18:07:01 | 200 |    1.096053ms |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:07:01 | 200 |    1.934612ms |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:07:01 | 200 |     328.834µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js"
[GIN] 2022/02/26 - 18:07:01 | 200 |     379.354µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js"
[GIN] 2022/02/26 - 18:07:01 | 200 |     111.515µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:07:01 | 200 |     147.981µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:07:02 | 200 |      126.07µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
[GIN] 2022/02/26 - 18:07:02 | 200 |     162.344µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
[GIN] 2022/02/26 - 18:07:02 | 200 |     464.871µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js.map"
[GIN] 2022/02/26 - 18:07:02 | 200 |     507.535µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js.map"
[GIN] 2022/02/26 - 18:07:02 | 200 |      32.993µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 18:07:02 | 200 |      96.062µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 18:07:06 | 200 |     564.588µs |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:07:06 | 200 |     609.572µs |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:07:06 | 200 |     286.139µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js"
[GIN] 2022/02/26 - 18:07:06 | 200 |     326.998µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js"
[GIN] 2022/02/26 - 18:07:06 | 200 |      73.843µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:07:06 | 200 |      89.652µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:07:06 | 200 |     120.894µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
[GIN] 2022/02/26 - 18:07:06 | 200 |     165.033µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
[GIN] 2022/02/26 - 18:07:06 | 200 |     521.466µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js.map"
[GIN] 2022/02/26 - 18:07:06 | 200 |     557.553µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js.map"
[GIN] 2022/02/26 - 18:07:11 | 200 |      227.12µs |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:07:11 | 200 |     281.127µs |       127.0.0.1 | GET      "/luck/ppZNMa88"
[GIN] 2022/02/26 - 18:07:11 | 200 |     347.615µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js"
[GIN] 2022/02/26 - 18:07:11 | 200 |     385.676µs |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js"
[GIN] 2022/02/26 - 18:07:11 | 200 |      68.397µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:07:11 | 200 |      84.734µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css"
[GIN] 2022/02/26 - 18:07:11 | 200 |    1.028016ms |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js.map"
[GIN] 2022/02/26 - 18:07:11 | 200 |    1.067722ms |       127.0.0.1 | GET      "/luck/static1/static/js/main.5cf326c5.js.map"
[GIN] 2022/02/26 - 18:07:11 | 200 |      23.906µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 18:07:11 | 200 |       60.84µs |       127.0.0.1 | POST     "/luck/prizes"
[GIN] 2022/02/26 - 18:07:11 | 200 |     109.291µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
[GIN] 2022/02/26 - 18:07:11 | 200 |     156.603µs |       127.0.0.1 | GET      "/luck/static1/static/css/main.1d34a055.css.map"
